address,zip
1611 NW 12 AVE,33136
20095 NE 3 CT 02,
1611 NW 12 AVE,33136
1611 NW 12 AVE,33136
14370 SW 29 ST,33027
19627 SW 339 TER,33035
6955 SW 24 ST,33155
1800 NE 114 ST 1908,33181
2335 NE 186 ST,33180
1026 NE 88 ST,33138
11000 GALLOWAY RD,33810
14633 SW 18 ST,33175
20220 NE 3 CT,33179
7755 NW 178 ST,33015
2335 NE 186 ST,33180
2335 NE 186 ST,33180
9378 SW 156 PL,33196
17211 SW 142 CT,33177
1506 SW 136 PL,33184
855 NE 209 ST 103-34,33179
1471 NW 88 ST,33147
14633 SW 18 ST,33175
1032 SW 88 AVE,33174
1611 NW 12 AVE,33136
12631 E GOLF DR,33167
7755 NW 178 ST,33015
7885 SW 36 ST,33155
1026 NE 88 ST,33138
7731 SW 20 ST,33324
9501 SW 47 ST,33165
2335 NE 186 ST,33180
7313 SW 144 AVE,33183
12299 SW 123 TER,33186
5115 NW 29 AVE,33142
7755 NW 178 ST,33015
1 OPF 14225 AVIATION DR,33014
11268 SW 167 ST,33157
1611 NW 12 AVE,33136
13150 SW 134 ST,33186
6421 SW 107 CT,33173
1611 NW 12 AVE,33136
15782 SW 91 ST,32618
7681 SW 103 PL,33173
9440 SW 61 ST,33173
7755 NW 178 ST,33015
9791 SW 157 TER,33157
1611 NW 12 AVE,33136
18333 SW 138 CT,33177
2335 NE 186 ST,33180
6955 SW 24 ST,33155
2335 NE 186 ST,33180
6624 SW 69 AVE,33143
1730 NW 81 TER,33147
16302 SW 147 PL,34432
470 NE 167 ST,33162
7755 NW 178 ST,33015
11195 SW 112TH TER,33176
2601 NW 95 ST,34475
14592 SW 129 ST,33186
6421 SW 107 CT,33173
2335 NE 186 ST,33180
1611 NW 12 AVE,33136
16262 SW 147 PL,34432
9695 SW 168 ST,33157
7755 NW 178 ST,33015
17495 NE 6 AVE,33162
15542 SW 112 DR,33196
7740 NW 15 AVE,33147
1820 NW 90 ST,32615
11450 SW 79 ST,32618
2335 NE 186 ST,33180
12360 SW 132 CT 214,33186
14261 SW 119 AVE,32618
15040 SW 167 ST,33187
16242 SW 147 PL,34432
7755 NW 178 ST,33015
1611 NW 12 AVE,33136
1611 NW 12 AVE,33136
11195 SW 112TH TER,33176
15161 NE 8 AVE,33162
461 SW 89 CT,33174
7101 SW 60 ST,33143
8501 SW 94 AVE,33173
1 OPF 14225 AVIATION DR,33014
5959 SW 49 ST,33155
2335 NE 186 ST,33180
1 MIA FLAMINGO CENTER CORE 3,
15542 SW 112 DR,33196
12273 SW 27 ST,33175
2335 NE 186 ST,33180
641 SW 93 CT,33174
6955 SW 24 ST,33155
1611 NW 12 AVE,33136
12508 SW 121 AVE,33186
12252 SW 143 LN,33186
3038 NW 48 TER,33313
14592 SW 129 ST,33186
11820 SW 26 TER,33175
27528 SW 133 AVE,33170
1611 NW 12 AVE,33136
1032 SW 88 AVE,33174
27333 SW 133 PATH,33032
2335 NE 186 ST,33180
2335 NE 186 ST,33180
7716 SW 102 PL,33173
1955 SW 123 CT,33175
9491 SW 67 ST,33173
15482 SW 60 ST,33173
25050 SW 129 CT,33032
19627 SW 339 TER,33035
3807 SW 82 AVE IV-15,33155
18124 NW 63 CT,33015
6800 SW 45TH LANE 13,33155
6955 SW 24 ST,33155
8220 SW 43 ST,33155
1611 NW 12 AVE,33136
6825 SW 45 LN 19,33155
1 OPF 14225 AVIATION DR,33014
16241 SW 148 AVE,33027
1OPF BLDG 225,
13300 SW 120 ST,33186
1403 NE 167 ST,33162
12343 SW 123 TER,33186
6000 SW 118 AVE,33175
10305 SW 149 TER,33176
8965 SW 56 TER,33165
13249 SW 189 TER,34432
10361 N KENDALL DR,33176
9375 SW 98 ST,33176
12045 SW 126 ST,33186
1166 SW 140 PL,33184
10369 N KENDALL DR,33176
19463 SW 340 ST,33034
2404 SW 104 CT,33165
4510 SW 68 CT CIR 2,34476
8745 SW 21 TER,33165
6000 SW 118 AVE,33175
19404 NW 83 CT,33015
8440 SW 28 ST,33155
16988 SW 290 TER,33030
1877 NW 93 ST,33147
9901 SW 143 ST,33176
679 NW 123 PL,33182
13375 SW 46 TER,34476
9850 SW 44 ST,33165
20615 NE 9 CT,33179
1 OPF 4101 NW 145 ST,33054
3451 NW 79 ST,33147
16110 SW 108 AVE,33157
679 NW 123 PL,33182
8303 SW 142 AVE D-106,33183
3624 NW 106 ST,33147
10688 SW 76 TER,33173
21610 SW 108 CT,33170
24655 SW 119 AVE,32618
14590 SW 98 AVE,32608
19571 SW 339 TER,33035
10395 N KENDALL DR,33176
16262 SW 147 PL,34432
2404 SW 104 CT,33165
4620 SW 82 PL,33025
3790 SW 141 AVE,33027
1 OPF 14225 AVIATION DR,33014
20212 SW 128 CT,33177
9470 SW 117 TER,33176
6360 SW 113 CT,33173
8190 SW 78 ST,33143
4980 SW 64 AVE,33155
5111 SW 102 CT,33165
8941 SW 52 ST,34481
1190 N CRUISE BLVD,33132
14752 SW 90 TER,33196
18750 SW 169 AVE,33187
16242 SW 147 PL,34432
7900 SW 78 ST,33143
1201 NE 199 ST,33179
10224 SW 87 CT,33176
26861 SW 145 AVENUE RD,33032
1190 N CRUISE BLVD,33132
14651 SW 141 PL,33186
1330 NE 209 TER,33179
16110 SW 111 TER,33196
3811 NW 23 CT,33142
13692 SW 260 LN,33032
1028 NW 100 TER,34475
13005 SW 104 TER,33186
16045 SW 147 CT,33187
6655 SW 118 AVE,33175
221 NE 199 TER,33179
21850 OLD DIXIE HWY,33455
2940 NW 69 ST,33147
1 MIA SUBWAY CONCOURD E,
12230 NW 21 PL,33167
15723 SW 138 PL,33177
12100 SW 129 CT,33186
13155 SW 134 ST UNIT #223,33186
1970 NW 55 TER,32605
21850 OLD DIXIE HWY,33455
2940 NW 69 ST,33147
1 MIA SUBWAY CONCOURD E,
7620 NW 25 ST 9,33122
12045 SW 126 ST,33186
3624 NW 106 ST,33147
11650 SW 152 ST,33157
33828 SW 194 PL,33034
21850 OLD DIXIE HWY,33455
2940 NW 69 ST,33147
15705 SW 127 AVE,33170
7620 NW 25 ST 9,33122
21850 OLD DIXIE HWY,33455
9670 NW 112 AVE,33178
1 MIAD TERMINAL E-2ND LEVEL,33142
2940 NW 69 ST,33147
12685 SW 200 ST,33177
1035 SW 82 AVE,33144
7135 SW 117 AVE,33183
1405 SW 122 AVE 12-13,
16800 SW 276 ST,33031
24849 S DIXIE HWY,33032
13217 SW 146 ST,33186
26861 SW 145 AVENUE RD,33032
13375 SW 46 TER,34476
16110 SW 108 AVE,33157
7101 SW 60 ST,33143
2122 SW 97 CT,33165
15411 SW 36 TER,33185
24847 S DIXIE HWY,33032
8315 SW 162 CT,33193
19679 SW 340 ST,33034
13375 SW 46 TER,34476
11808 SW 125 PL,33186
1970 NW 55 TER,32605
18751 SW 295 TER,33030
12535 SW 31 ST,34476
71 NW 165 ST,33169
15705 SW 127 AVE,33170
16011 SW 83 ST,33193
13430 SW 81 ST,32608
13202 SW 189 TER,34432
3411 SW 99 CT,33165
2900 SW 114 AVE,33173
71 NW 165 ST,33169
4555 SW 68TH COURT CIR 12,34476
8440 MILLER DR,33155
15350 SW 11 ST,33194
5300 NW 36 STREET,33166
14806 SW 154 CT,33196
5725 NW 113 TER,33012
13791 SW 23 TER,33175
10919 SW 134 CT,34432
8011 SW 127 AVE,33183
6825 SW 45 LN 19,33155
15350 SW 11 ST,33194
9056 SW 158 AVE,33196
12356 SW 122 ST,33186
8000 NW 68 ST,33166
13791 SW 23 TER,33175
855 NE 209 ST 103-34,33179
8770 MILLS DR,33183
6800 SW 45TH LANE 13,33155
10399 N KENDALL DR,33176
7000 NW 32 AVE 2-3,33147
19821 NE 19 AVE,33179
10300 SW 212 ST,33189
8620 SW 112 ST,33156
35844 SW 178 CT,33030
18726 NE 18 AVE 121,33179
8925 FONTAINEBLEAU BLVD,33172
12045 SW 126 ST,33186
4620 SW 82 PL,33025
2404 SW 104 CT,33165
1405 SW 122 AVE 9-13,33184
4560 SW 68 CT CIR 7,33155
12470 SW 8 ST,33184
151 NW 122 CT,33182
21360 SW 236 ST,33031
20335 NE 20 CT,33179
3624 NW 106 ST,33147
2970 SW 69 CT,33155
19603 SW 120 AVE,33071
14520 SW 295 ST,33033
8925 FONTAINEBLEAU BLVD,33172
27442 SW 161 CT,33033
12356 SW 122 ST,33186
2404 SW 104 CT,33165
1371 SW 75 ST,32607
10383 N KENDALL DR,33176
16202 SW 147 PL,33193
12353 SW 95 TER,33186
19539 SW 339 TER,33035
321 NE 112 ST,33161
8440 SW 28 ST,33155
485 NE 144 ST,32628
8440 SW 28 ST,33155
485 NE 144 ST,32628
8440 SW 28 ST,33155
15712 NW 7 AVE,33169
8440 SW 28 ST,33155
15710 NW 7 AVE,33169
2601 NW 95 ST,34475
19608 SW 339 TER,33035
6000 SW 118 AVE,33175
15579 SW 276 TER,33031
6000 SW 118 AVE,33175
19542 NE 16 CT,33181
325 NE 158 ST,33162
19542 NE 16 CT,33181
19542 NE 16 CT,33181
19542 NE 16 CT,33181
9056 SW 69 ST,32608
13150 SW 134 ST,33186
14490 SW 264 ST,33032
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
24750 SW 128 AVE,33170
16514 SW 104 CT,33157
15380 SW 21 LN,33185
1488 NW 101 ST,33147
15 NE 131 ST,33161
15921 SW 138 TER,33196
1035 NE 203 TER,33179
8452 SW 163 CT,33193
8452 SW 163 CT,33193
2133 NW 58 ST,33142
2133 NW 58 ST,33142
6821 SW 83 CT,33143
19643 NW 87 CT,33018
17425 SW 109 CT,33157
41222 FISHER ISLAND DR 41222,33109
11270 SW 187 ST,33157
2020 SW 82 AVE,33155
1371 SW 75 ST,32607
1 OPF 14225 AVIATION DR,33014
1371 SW 75 ST,32607
13272 SW 190 TER,33177
1371 SW 75 ST,32607
26000 SW 139 AVE,33032
21850 OLD DIXIE HWY,33455
15 NE 131 ST,33161
6821 SW 83 CT,33143
2940 NW 69 ST,33147
8025 SW 106 ST,33156
16109 SW 155 AVE,33187
2335 NE 186 ST,33180
24750 SW 128 AVE,33170
15705 SW 127 AVE,33170
7115 SW 17 TER,32608
15837 SW 61 WAY,33193
6526 KENDALE LAKES DR,33183
11455 SW 47 TER,33165
7927 NW 16 AVE,33147
151 NW 122 CT,33182
19432 NE 15 CT,33179
5241 SW 162 PL,33185
11026 SW 139 PL,33186
3842 SW 91 AVE,33165
7220 SW 59 ST,33143
8851 SW 142 AVE,33186
11300 SW 24 TER,33165
9002 SW 40 ST,33165
11155 SW 112 AVE,33176
8401 SW 28 ST,33155
10375 N KENDALL DR,33176
19450 NW 87 PL,33018
17551 NW 137 AVE,33018
1210 NORTH DR,33179
19523 SW 339 TER,33035
15141 NE 6 AVE 4,33162
7351 W FLAGLER ST,33144
15043 SW 57 ST,33330
8421 SW 124 AVE,33183
1190 N CRUISE BLVD,33132
14190 SW 288 ST,33033
15225 SW 260 ST,33032
21850 OLD DIXIE HWY,33455
15141 NE 6 AVE 4,33162
13272 SW 190 TER,33177
21840 SW 112 AVE,33170
15921 SW 138 TER,33196
27442 SW 161 CT,33033
9361 SW 51 TER,33165
3025 NW 123 ST,33167
15705 SW 127 AVE,33170
8017 SW 150 AVE 1010,33193
15141 NE 6 AVE 4,33162
14621 SW 104 ST,33186
11455 SW 47 TER,33165
14011 SW 172 ST,33177
151 NW 122 CT,33182
12642 NW 7 LN,33182
8365 SW 103 ST,33156
111 NW 1 ST,33128
16361 SW 294 ST,33033
17350 NE 12 CT,33162
12400 SW 152 ST,33177
16011 SW 83 ST,33193
10353 N KENDALL DR,33173
16361 SW 294 ST,33033
8401 SW 28 ST,33155
18610 NW 87 AVE UNIT #202,33015
22707 SW 179 PL,33170
445 NW 110 ST,33168
11155 SW 112 AVE,33176
1 OPF 4101 NW 145 ST,33054
MIA-PENTHOUSE MECH RM EAST OF GATE D23,33126
22707 SW 179 PL,33170
1110 NE 212 TER,33179
17551 NW 137 AVE,33018
10800 COLLINS AVE,33154
1190 N CRUISE BLVD,33132
14409 SW 157 PL,33196
6236 SW 136 CT,33183
12841 SW 2 ST,33184
27442 SW 161 CT,33033
13230 SW 190 TER,34432
8405 HAMMOCKS BLVD,33193
15705 SW 127 AVE,33170
14551 SW 150 ST,33186
11110 SW 90 AVE,33513
9361 SW 51 TER,33165
14827 SW 139 CT,33186
11455 SW 47 TER,33165
6830 SW 45TH LANE 15,33155
1415 NE 200 ST,33179
13755 SW 157 ST,33177
14516 SW 107 TER,33186
14003 SW 55 ST,32625
14500 SW 123 PL,33186
10700 SW 211 ST,33189
15601 SW 280 ST,33032
6400 SW 108 PL,34476
2354 NW 93 TER,33147
9011 SW 142 AVE,33186
2554 SW 122 CT,33175
20212 SW 128 CT,33177
13551 SW 62 ST 154,33183
10750 SW 61 ST,33173
11820 SW 26 TER,33175
12400 SW 152 ST,33177
14005 SW 278 ST,33032
MIA A -B WRAP A/H 12 RM ROOF,
14520 SW 295 ST,33033
11155 SW 112 AVE,33176
1 OPF 4101 NW 145 ST,33054
7507 NW 169 TER,33015
6246 SW 136 CT,33183
3231 NW 48 TER,33313
11731 SW 114 TER,33186
1 MIAD CC E SAT 4 FLOOR,33142
13273 SW 190 TER,34432
14490 SW 264 ST,33032
13281 SW 189 TER,33177
11670 NW 105 ST,32626
2135 SW 123 CT,33175
9361 SW 51 TER,33165
6450 SW 102 AVE,33173
8610 NW 192 LN,33015
15705 SW 127 AVE,33170
11405 NW 36 AVE,32606
12344 SW 263 TER,33032
11845 SW 97 AVE,33176
4801 SW 117 AVE,33175
29370 SW 173 CT,33030
17551 NW 137 AVE,33018
4620 SW 82 PL,33025
10820 SW 122 ST,32618
15658 SW 98 TER,33196
13202 SW 189 TER,34432
8775 SW 107 ST,32608
30737 SW 192 CT,33030
10601 SW 99 TER,33176
24240 SW 209 PL,33031
8900 N KENDALL DR,33176
4540 SW 68 CT CIR 5,33155
12400 SW 152 ST,33177
1 OPF 4101 NW 145 ST,33054
11155 SW 112 AVE,33176
12620 SW 120 ST,33186
8900 N KENDALL DR,33176
9090 S DADELAND BLVD,33156
28150 SW 147 AVE,33032
19495 SW 340 ST,33034
21461 HIGHLAND LAKES BLVD,33179
9056 SW 158 AVE,33196
14461 SW 161 ST,33177
4231 NW 22 ST,33313
13202 SW 189 TER,34432
10730 SW 217 ST,33170
20892 SW 112 AVE,33189
11731 SW 114 TER,33186
10411 SW 28 ST,33165
13311 SW 233 TER,33032
1166 SW 140 PL,33184
16302 SW 147 PL,34432
19432 NE 15 CT,33179
29370 SW 173 CT,33030
25941 SW 132 AVE,33032
27663 SW 155 CT,33187
29370 SW 173 CT,33030
2984 SW 156 PL,34473
9850 SW 44 ST,33165
14445 SW 299 TER,33033
15705 SW 127 AVE,33170
29132 SW 166 AVE,33031
19664 SW 324 ST,33030
32202 SW 204 CT,33030
8891 SW 129 ST,32618
10220 NW 27 AVE,33147
9470 SW 117 TER,33176
30737 SW 192 CT,33030
13250 SW 189 TER,33177
295 NW 72 AVE 414,33126
1201 NE 199 ST,33179
1611 NW 12 AVE,33136
8400 SW 58 ST,33143
6000 SW 118 AVE,33175
14225 SW 154 ST,32618
13273 SW 190 TER,34432
20142 NW 62 AVE,32669
1311 NW 134 ST,33167
4830 SW 87 AVE,33165
1611 NW 12 AVE,33136
1876 NW 93 TER,33147
14901 SW 70 ST,33193
14225 SW 154 ST,32618
16261 SW 148 AVE,33027
12380 SW 130 ST,33186
9090 S DADELAND BLVD,33156
679 NW 123 PL,33182
8430 NW 32 AVE,33147
17551 NW 137 AVE,33018
1311 NW 134 ST,33167
3901 SW 109 AVE,33165
1611 NW 12 AVE,33136
209 NW 96TH ST,33150
22641 SW 114 CT,33170
12500 SW 123 PATH,33186
12221 SW 120 AVE,33071
12380 SW 130 ST,33186
15 NE 150 ST,33161
3901 SW 109 AVE,33165
1611 NW 12 AVE,33136
2121 NW 45 ST,33142
14200 SW 256 ST,33032
15611 SW 100 TER,33196
3100 SW 60 AVE,34474
2500 SW 107 AVE 3536,33165
30705 SW 192 CT,33030
8020 SW 63 PL,33143
3901 SW 109 AVE,33165
1611 NW 12 AVE,33136
2121 NW 45 ST,33142
14200 NW 7 AVE,33168
1 MIA PARK 6 BLDG 3109,33142
3100 SW 60 AVE,34474
12380 SW 130 ST,33186
4398 SW 97 CT,33165
3901 SW 109 AVE,33165
1611 NW 12 AVE,33136
2121 NW 45 ST,33142
18375 SW 295 ST,33030
1 MIA PARK 6 BLDG 3109,33142
11201 SW 196 ST,33157
2750 SW 27 TER 108,33133
12380 SW 130 ST,33186
4398 SW 97 CT,33165
1011 SW 84 CT,33144
12221 SW 120 AVE,33071
7620 NW 25 ST 9,33122
15601 SW 142 AVE,33177
1001 SW 142 CT,33184
7937 FISHER ISLAND DR 7937,33109
11228 SW 153 TER,33157
11910 SW 77 TER,33183
6200 SW 49 ST,33155
11500 NW 25 ST,33172
2080 NW 75 ST,33147
17420 NW 86 AVE,33015
31001 SW 193 AVE,33030
23655 SW 202 AVE,33031
13286 SW 190 TER,33177
18219 NW 88 PL,33018
10121 W JESSAMINE ST,33157
14011 SW 172 ST,33177
12285 SW 144 TER,33186
10121 W JESSAMINE ST,33157
2415 SW 102 PL,33165
2500 SW 92 CT,33165
14360 SW 98 TER,33186
7260 SW 117 AVE,33183
19564 SW 324 ST,33030
17420 NW 86 AVE,33015
7644 SW 158 AVE,33196
10121 W JESSAMINE ST,33157
521 SW 89 AVE,33025
2195 SW 142 AVE,33175
3220 SW 122 AVE,33025
8641 SW 93 CT,33173
17299 NE 10 AVE,33162
17420 NW 86 AVE,33015
7644 SW 158 AVE,33196
10121 W JESSAMINE ST,33157
5505 BLUE LAGOON DR,33126
2195 SW 142 AVE,33175
16931 NW 67 AVE,33015
1001 NE 88 ST,33138
7926 SW 164 PL,33193
18907 SW 317 TER,33030
12323 SW 265 TER,33032
10121 W JESSAMINE ST,33157
15131 SW 30 ST,33185
2195 SW 142 AVE,33175
15837 SW 61 WAY,33193
28050 SW 147 AVE,33032
15725 SW 72 ST 140,33193
3100 SW 62 AVE,33155
12323 SW 265 TER,33032
13433 SW 104 CT,33176
13812 SW 25 TER,33175
2195 SW 142 AVE,33175
19534 SW 324 ST,33030
12065 SW 248 ST,33032
7923 FISHER ISLAND DR 7923,33109
21610 SW 108 CT,33170
9425 SW 68 ST,33173
10905 SW 135 COURT CIR,34432
2055 SW 155 AVE,33027
2195 SW 142 AVE,33175
21143 NE 23 CT,33180
13601 SW 182 ST,33177
14850 NW 37 AVE 100,33054
15411 SW 36 TER,33185
1026 NE 88 ST,33138
13804 SW 149 CIRCLE LN,33186
3562 NW 50 ST,33309
2050 SW 154 AVE,33185
11945 W BISCAYNE CANAL RD,33161
17495 NE 6 AVE,33162
14470 SW 266 ST,33032
8775 SW 107 ST,32608
18907 SW 317 TER,33030
12221 SW 120 AVE,33071
7920 SW 58 ST,33143
10125 SW 77 DR,33173
13784 SW 149 CIRCLE LN,33186
17495 NE 6 AVE,33162
27077 S DIXIE HWY,33032
7135 SW 117 AVE,33183
4148 SW 95 AVE,33165
15551 SW 109 TER,33196
6200 SW 49 ST,33155
7762 NW 9 AVE,33150
13796 SW 149 CIRCLE LN,33186
16700 SW 160 ST,33187
8190 SW 78 ST,33143
3562 NW 50 ST,33309
7401 SW 54 AVE,33143
15551 SW 109 TER,33196
256 NE 111 ST,32618
6655 SW 118 AVE,33175
7937 FISHER ISLAND DR 7937,33109
13800 SW 149 CIR LN,33186
6820 SW 45TH LANE 16,33155
3562 NW 50 ST,33309
6855 SW 81 ST,32608
14325 SW 268 ST,33032
1770 E RANDALL PARK DR,33167
13841 SW 252 ST,33032
7937 FISHER ISLAND DR 7937,33109
14530 SW 119 AVE,32618
4520 SW 68 CT CIR 3,34476
3562 NW 50 ST,33309
6301 SW 75 AVE,33143
10801 NE 13 AVE,33161
1631 NE 114 ST 307,33181
13841 SW 252 ST,33032
7937 FISHER ISLAND DR 7937,33109
28656 S DIXIE HWY,33033
4535 SW 68TH CT 10,33155
3562 NW 50 ST,33309
21530 SW 127 PL,33177
10801 NE 13 AVE,33161
4051 SW 95 AVE,33165
2195 SW 142 AVE,33175
4398 SW 97 CT,33165
21530 SW 127 PL,33177
15705 SW 127 AVE,33170
13780 SW 149 CIRCLE LN,33186
21143 NE 23 CT,33180
1803 NW 114 ST,33167
27111 SW 119 CT,33032
7735 SW 86 ST,33143
14460 SW 166 TER,33177
19565 SW 325 ST,33030
4301 SW 99 CT,33165
9090 S DADELAND BLVD,33156
1166 SW 140 PL,33184
9320 NW 41 ST,33178
8020 SW 63 PL,33143
8430 NW 32 AVE,33147
4941 SW 80 ST,34476
2335 NE 186 ST,33180
14741 SW 150 ST,33196
5163 SW 71 PL,33155
9090 S DADELAND BLVD,33156
2795 NW 84 ST,33147
35707 SW 178 CT,33030
16222 SW 147 PL,34432
15705 SW 127 AVE,33170
2915 NW 36 ST,33142
4398 SW 97 CT,33165
6853 S WATERWAY DR,33155
9090 S DADELAND BLVD,33156
11256 SW 90 LN,33176
2441 NW 72 AVE,33122
11986 SW 232 ST,33170
15705 SW 127 AVE,33170
13792 SW 149 CIR LN,33186
4398 SW 97 CT,33165
1225 CORTEZ ST,33813
9090 S DADELAND BLVD,33156
11256 SW 90 LN,33176
13334 SW 232 TER,33170
12319 SW 123 TER,33186
7381 NW 35 ST,34482
13788 SW 149 CIRCLE LN,33186
4398 SW 97 CT,33165
7161 SW 41 ST,33155
9090 S DADELAND BLVD,33156
11256 SW 90 LN,33176
18750 SW 169 AVE,33187
17396 NW 76 CT,33015
12818 NW 8 LN,33182
13704 SW 149 CIRCLE LN,33186
4398 SW 97 CT,33165
5530 NW 180 TER,33055
9090 S DADELAND BLVD,33156
4941 SW 80 ST,34476
34493 SW 191 CT,33034
11910 SW 77 TER,33183
15141 SW 42 ST,33185
15705 SW 127 AVE,33170
4398 SW 97 CT,33165
8101 NW 185 ST,33015
9090 S DADELAND BLVD,33156
4941 SW 80 ST,34476
6035 SW 87 AVE,33173
12273 SW 27 ST,33175
11910 SW 77 TER,33183
10121 W JESSAMINE ST,33157
6863 SW 104 CT,33173
16801 NW 52 AVE,33055
10410 SW 164 ST,33157
7937 FISHER ISLAND DR 7937,33109
2048 SW 57TH AVE,33155
29831 SW 165 AVE,33033
5501 NW 23 AVE,32606
14850 NW 37 AVE 100,33054
2121 NW 45 ST,33142
4398 SW 97 CT,33165
3562 NW 50 ST,33309
15203 SW 112 PL,33176
5701 NW 32 AVE,33142
18940 NW 47 AVE,33055
21530 SW 127 PL,33177
2105 SW 98 AVE,32608
14460 SW 166 TER,33177
7315 SW 79 CT,34474
9100 SW 19 ST,33165
13724 SW 149 CIR LN,33186
11980 SW 26 TER,33175
7021 SW 105 CT,33173
15411 SW 36 TER,33185
19350 SW 164 ST,33187
8440 MILLER DR,33155
14621 SW 104 ST,33186
12273 SW 27 ST,33175
1621 SW 151 RD,33185
8430 NW 32 AVE,33147
11910 SW 77 TER,33183
10121 W JESSAMINE ST,33157
2335 NE 186 ST,33180
33300 SW 212 AVE,33034
9360 SW 68 ST,33173
12960 SW 89 AVE,33176
20335 NE 20 CT,33179
7411 NW 186 ST,33015
21991 SW 264 ST,33031
2121 NW 45 ST,33142
3220 SW 122 AVE,33025
13233 SW 189 TER,34432
13762 SW 285 ST,33033
15203 SW 112 PL,33176
5006 SW 131 AVE,33175
3562 NW 50 ST,33309
18940 NW 47 AVE,33055
12218 SW 16 TER,33175
14460 SW 166 TER,33177
3015 SW 103 PL,33165
7315 SW 79 CT,34474
401 NW 116 ST,33168
269 NE 114 ST,33161
9100 SW 19 ST,33165
3133 NW 60 ST,33142
3250 SW 132 AVE,33175
14224 SW 109 PL,33176
5770 SW 56 ST,33155
7900 CORAL WAY,33155
14501 SW 138 CT,33186
10397 N KENDALL,33176
17221 NW 52 PL,33055
14500 SW 123 PL,33186
10121 W JESSAMINE ST,33157
2335 NE 186 ST,33180
23655 SW 202 AVE,33031
9235 SW 42 ST,33165
13161 SW 242 TER,33032
20335 NE 20 CT,33179
7411 NW 186 ST,33015
23200 SW 212 AVE,33031
5325 NW 77 AVE,33016
2121 NW 45 ST,33142
2080 NW 75 ST,33147
14470 SW 266 ST,33032
1735 NW 69 ST,33147
15203 SW 112 PL,33176
3360 NW 67 AVE 725,33012
20710 NE 23 AVE,32609
14460 SW 166 TER,33177
2542 SW 122 CT,33175
10320 SW 103 LN,34481
7315 SW 79 CT,34474
269 NE 114 ST,33161
2800 SW 27 TER,33133
9100 SW 19 ST,33165
12115 SW 186 ST,33177
7300 SW 87 AVE 8740,33173
8888 SW 136 ST,33176
6512 KENDALE LAKES DR,33183
17530 NW 68 AVE C,33015
10397 N KENDALL,33176
14501 SW 138 CT,33186
2335 NE 186 ST,33180
14401 JEFFERSON ST,
15601 SW 280 ST,33032
8451 SW 124 AVE,33183
23655 SW 202 AVE,33031
17551 NW 137 AVE,33018
2946 NW 57 ST,33142
1611 NW 12 AVE,33136
1025 NW 128 CT,33182
3842 SW 91 AVE,33165
5025 SW 62 AVE,33155
2121 NW 45 ST,33142
11360 SW 47 ST,33165
26400 SW 133 AVE,33033
1735 NW 69 ST,33147
12221 SW 120 AVE,33071
1420 NW 75 ST,32605
20710 NE 23 AVE,32609
14460 SW 166 TER,33177
1193 NW 133 CT,33182
4965 SW 71 PL,33155
6301 SW 91 AVE,33173
1552 NE 150 ST,33161
9766 SW 24 ST 10-12,33165
9100 SW 19 ST,33165
2236 SW 61 AVE,33155
15403 SW 276 ST,33032
21344 W DIXIE HWY,33180
11775 SW 18 ST 4-36,33175
8700 W FLAGLER ST 407,33174
9470 SW 117 TER,33176
3370 SW 64 AVE,33023
2335 NE 186 ST,33180
6323 SW 150 CT,33193
8440 SW 48 ST,33155
12355 SW 194 TER,33177
23655 SW 202 AVE,33031
17551 NW 137 AVE,33018
1621 SW 151 RD,33185
1611 NW 12 AVE,33136
679 NW 123 PL,33182
7620 NW 25 ST 9,33122
34833 SW 188 WAY 485,33034
12440 SW 203 ST,33177
2121 NW 45 ST,33142
17305 SW 107 CT,33157
6000 SW 118 AVE,33175
12221 SW 120 AVE,33071
465 NE 113 ST,33161
20710 NE 23 AVE,32609
14460 SW 166 TER,33177
965 NW 128 CT,33182
7185 SW 41 ST,33155
6301 SW 91 AVE,33173
1552 NE 150 ST,33161
3360 NW 67 AVE 725,33012
9100 SW 19 ST,33165
15021 SW 169 LN,33187
10500 SW 116 ST,33176
8700 W FLAGLER ST 407,33174
11382 SW 247 TER,33032
1366 NW 75 ST,32605
1166 SW 140 PL,33184
2080 NW 75 ST,33147
19495 SW 204 ST,33187
5749 SW 142 AVE,33183
2080 NW 75 ST,33147
10333 SW 126 ST,33176
34533 SW 191 CT,33034
6125 SW 71 AVE,33143
8365 SW 91 ST,34481
19625 SW 340 ST,33034
14633 SW 18 ST,33175
1611 NW 12 AVE,33136
1403 NE 167 ST,33162
10800 SW 211 ST,33189
24750 SW 128 AVE,33170
9290 NW 22 AVE,33147
2500 SW 75 AVE,33155
6125 SW 71 AVE,33143
14633 SW 18 ST,33175
1611 NW 12 AVE,33136
18726 NE 18 AVE 121,33179
13800 SW 264 ST,33032
24750 SW 128 AVE,33170
1580 NE MIAMI GARDENS DR,33179
2500 SW 75 AVE,33155
27411 SW 161 CT,33033
1611 NW 12 AVE,33136
6125 SW 71 AVE,33143
6810 SW 45TH LANE 14,33155
1611 NW 12 AVE,33136
2328 NW 105 ST,33147
22641 SW 114 CT,33170
24750 SW 128 AVE,33170
14621 FILLMORE ST,33024
